"Game_ID","Game_Name","Genre"
9821,Super Mario World 2: Yoshi's Island,Platform
9822,Super Meat Boy,Platform
9823,Super Meat Boy: Ultra Edition!,Platform
9824,Super Metroid,Action
9825,Super Momotarou Dentetsu DX,Misc
9826,Super Momotarou Dentetsu III,Simulation
9827,Super Monkey Ball,Puzzle
9828,Super Monkey Ball 2,Puzzle
9829,Super Monkey Ball 3D,Action
9830,Super Monkey Ball Adventure,Platform
9831,Super Monkey Ball Deluxe,Misc
9832,Super Monkey Ball Jr.,Puzzle
9833,Super Monkey Ball: Banana Blitz,Misc
9834,Super Monkey Ball: Step & Roll,Action
9835,Super Monkey Ball: Touch & Roll,Misc
9836,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,Puzzle
9837,Super Nazo Puyo: Ruruu no Ruu,Puzzle
9838,Super Paper Mario,Platform
9839,Super PickUps,Racing
9840,Super Power League,Sports
9841,Super Power League 2,Sports
9842,Super Princess Peach,Platform
9843,Super Puyo Puyo,Puzzle
9844,Super Puyo Puyo 2,Puzzle
9845,Super Puzzle Fighter II,Puzzle
9846,Super Puzzle Fighter II Turbo,Puzzle
9847,Super R-Type,Shooter
9848,Super R.C. Pro-Am,Racing
9849,Super Real Mahjong Graffiti,Misc
9850,Super Real Mahjong P V,Misc
9851,Super Robot Gakuen,Adventure
9852,Super Robot Monkey Team: Game Boy Advance Video Volume 1,Misc
9853,Super Robot Spirits,Fighting
9854,Super Robot Taisen 64,Strategy
9855,Super Robot Taisen A,Strategy
9856,Super Robot Taisen A Portable,Strategy
9857,Super Robot Taisen Compact 2 Dai-1-Bu,Strategy
9858,Super Robot Taisen Complete Box,Strategy
9859,Super Robot Taisen D,Strategy
9860,Super Robot Taisen EX,Strategy
9861,Super Robot Taisen F,Strategy
9862,Super Robot Taisen F Kanketsuhen,Strategy
9863,Super Robot Taisen Impact,Strategy
9864,Super Robot Taisen J,Strategy
9865,Super Robot Taisen K,Strategy
9866,Super Robot Taisen L,Strategy
9867,Super Robot Taisen MX,Strategy
9868,Super Robot Taisen MX Portable,Strategy
9869,Super Robot Taisen Neo,Strategy
9870,Super Robot Taisen OG Infinite Battle,Fighting
9871,Super Robot Taisen OG Saga: Endless Frontier,Role-Playing
9872,Super Robot Taisen OG Saga: Endless Frontier (JP sales),Role-Playing
9873,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,Strategy
9874,Super Robot Taisen OG: Original Generations,Strategy
9875,Super Robot Taisen OG: Original Generations Gaiden,Strategy
9876,Super Robot Taisen R,Strategy
9877,Super Robot Taisen UX,Role-Playing
9878,Super Robot Taisen W,Strategy
9879,Super Robot Taisen XO,Strategy
9880,Super Robot Taisen Z,Strategy
9881,Super Robot Taisen Z Special Disc,Misc
9882,Super Robot Taisen Î±,Strategy
9883,Super Robot Taisen Î± Gaiden,Strategy
9884,Super Robot Taisen: Original Generation,Role-Playing
9885,Super Robot Taisen: Scramble Commander,Strategy
9886,Super Robot Taisen: Scramble Commander the 2nd,Strategy
9887,Super Robot Wars BX,Action
9888,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,Strategy
9889,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,Strategy
9890,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,Strategy
9891,Super Robot Wars OG: The Moon Dwellers,Misc
9892,Super Robot Wars V,Role-Playing
9893,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,Action
9894,Super Scope 6,Shooter
9895,Super Scribblenauts,Puzzle
9896,Super Sentai Battle: Ranger Cross,Action
9897,Super Smash Bros.,Fighting
9898,Super Smash Bros. Brawl,Fighting
9899,Super Smash Bros. Melee,Fighting
9900,Super Smash Bros. for Wii U and 3DS,Fighting
9901,Super Soccer,Sports
9902,Super Speed Machines,Racing
9903,Super Stardust Ultra VR,Shooter
9904,Super Street Fighter II,Fighting
9905,Super Street Fighter II: Turbo Revival,Fighting
9906,Super Street Fighter IV: 3D Edition,Fighting
9907,Super Swing Golf,Sports
9908,Super Swing Golf Season 2,Sports
9909,Super Trucks Racing,Racing
9910,Super Wagyan Land,Action
9911,SuperCar Challenge,Racing
9912,Superbeat: Xonic,Music
9913,Superbike 2000,Racing
9914,Supercar Street Challenge,Racing
9915,Supercross 2000,Racing
9916,Superdimension Neptune vs Sega Hard Girls,Role-Playing
9917,Superman Returns,Action
9918,Superman: Countdown to Apokolips,Platform
9919,Superman: Shadow of Apokolips,Action
9920,Superman: The Man of Steel,Action
9921,Superman: The New Superman Adventures,Action
9922,Supermodel Makeover by Lauren Luke,Simulation
9923,Superstars V8 Racing,Racing
9924,Supremacy MMA,Fighting
9925,Supreme Commander,Strategy
9926,Supreme Commander 2,Strategy
9927,Supreme Commander: Forged Alliance,Strategy
9928,Supreme Ruler: Cold War,Strategy
9929,Surf Riders,Sports
9930,Surf's Up,Sports
9931,Surfing H3O,Sports
9932,Sushi Academy,Action
9933,Sushi Go-Round,Simulation
9934,Suujin Taisen,Strategy
9935,Suzuki Super-Bikes II: Riding Challenge,Racing
9936,Suzuki TT Superbikes,Racing
9937,Suzumiya Haruhi no Chokuretsu,Adventure
9938,Suzumiya Haruhi no Gekidou,Adventure
9939,Suzumiya Haruhi no Heiretsu,Adventure
9940,Suzumiya Haruhi no Tomadoi,Adventure
9941,Suzumiya Haruhi no Tsuisou,Adventure
9942,Suzumiya Haruhi no Yakusoku,Adventure
9943,Suzumiya Haruhi-Chan no Mahjong,Misc
9944,Suzunone Seven: Rebirth Knot,Adventure
9945,Sweet Honey Coming,Adventure
9946,Swing Away Golf,Sports
9947,Swingerz Golf,Sports
9948,Sword & Sorcery,Role-Playing
9949,Sword Art Online: Fatal Bullet,Role-Playing
9950,Sword Art Online: Game Director's Edition,Role-Playing
9951,Sword Art Online: Hollow Fragment,Role-Playing
9952,Sword Art Online: Hollow Realization,Role-Playing
9953,Sword Art Online: Infinity Moment,Role-Playing
9954,Sword Art Online: Lost Song,Role-Playing
9955,Sword of Mana,Role-Playing
9956,Sword of the Samurai,Fighting
9957,Swords,Fighting
9958,Syberia,Action
9959,Syberia II,Adventure
9960,Syberia III,Adventure
9961,Sydney 2000,Sports
9962,Syndicate,Shooter
9963,Syndicate,Strategy
9964,Syndicate Wars,Strategy
9965,Syphon Filter,Shooter
9966,Syphon Filter 2,Shooter
9967,Syphon Filter 3,Shooter
9968,Syphon Filter: Dark Mirror,Shooter
9969,Syphon Filter: Logan's Shadow,Shooter
9970,Syphon Filter: The Omega Strain,Shooter
9971,System 3 presents Ferrari Challenge Trofeo Pirelli,Racing
9972,System Flaw,Shooter
9973,Sbastien Loeb Rally Evo,Racing
9974,SÃ©bastien Loeb Rally Evo,Racing
9975,T'ai Fu: Wrath of the Tiger,Action
9976,T.A.C. Heroes : Big Red One,Strategy
9977,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,Adventure
9978,TERA,Role-Playing
9979,TMNT,Action
9980,TMNT: Mutant Melee,Fighting
9981,TNA iMPACT!,Fighting
9982,TNA iMPACT: Cross the Line,Fighting
9983,TNN Motor Sports Hardcore 4x4,Racing
9984,TOCA 2: Touring Cars,Racing
9985,TOCA Race Driver 2,Racing
9986,TOCA Race Driver 2: Ultimate Racing Simulator,Racing
9987,TOCA Race Driver 3,Racing
9988,TOCA Touring Car Championship,Racing
9989,TOEIC Test Training DS,Misc
9990,TRINITY: Souls of Zill O'll,Role-Playing
9991,TRON: Evolution,Action
9992,TRON: Evolution - Battle Grids,Racing
9993,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,Action
9994,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,Action
9995,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,Action
9996,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,Action
9997,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,Action
9998,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,Adventure
9999,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,Misc
10000,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,Misc
10001,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,Misc
10002,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,Fighting
10003,TV Show King Party,Puzzle
10004,TV Superstars,Misc
10005,TV Total Events,Misc
10006,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,Misc
10007,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,Misc
10008,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,Misc
10009,Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,Misc
10010,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,Misc
10011,Tactics Layer: Ritina Guard Senki,Strategy
10012,Tactics Ogre: Let Us Cling Together,Role-Playing
10013,Tactics Ogre: The Knight of Lodis,Role-Playing
10014,Tadeo Jones y el manuscrito perdido,Adventure
10015,Tag Team Match M.U.S.C.L.E.,Fighting
10016,Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,Adventure
10017,Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,Adventure
10018,Taiho Shichauzo!,Adventure
10019,Taiko Drum Master,Misc
10020,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,Action
10021,Taiko Drum Master: Tokumori!,Misc
10022,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,Misc
10023,Taiko no Tatsujin DS: Touch de Dokodon!,Misc
10024,Taiko no Tatsujin Portable 2,Misc
10025,Taiko no Tatsujin Portable DX,Misc
10026,Taiko no Tatsujin Wii,Misc
10027,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Misc
10028,Taiko no Tatsujin Wii: Ketteiban,Misc
10029,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Misc
10030,Taiko no Tatsujin: Appare Sandaime,Misc
10031,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,Misc
10032,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,Misc
10033,Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,Misc
10034,Taiko no Tatsujin: Don Don! Mystery Adventure,Action
10035,Taiko no Tatsujin: Drum Session!,Music
10036,Taiko no Tatsujin: Go! Go! Godaime,Misc
10037,Taiko no Tatsujin: Tatakon de Dodon ga Don,Misc
10038,Taiko no Tatsujin: V Version,Action
10039,Taiko no Tatsujin: Waku Waku Anime Matsuri,Misc
10040,Taiko no Tatsujin: Wii U Version!,Misc
10041,Taikou Risshiden V,Strategy
10042,Tail Concerto,Adventure
10043,Tail of the Sun,Role-Playing
10044,Taishou Moebius Line Vitable,Adventure
10045,Taishou x Alice: All in One,Adventure
10046,Taito Legends,Misc
10047,Taito Legends 2,Misc
10048,Taito Legends Power Up,Action
10049,Tak 2: The Staff of Dreams,Platform
10050,Tak and the Guardians of Gross,Action
10051,Tak and the Power of Juju,Platform
10052,Tak: Mojo Mistake,Action
10053,Tak: The Great Juju Challenge,Platform
10054,Take A Break's: Puzzle Master,Puzzle
10055,Take On Helicopters,Simulation
10056,Tale of a Hero,Adventure
10057,Tales from the Borderlands,Adventure
10058,Tales of Berseria,Role-Playing
10059,Tales of Destiny,Role-Playing
10060,Tales of Destiny 2,Role-Playing
10061,Tales of Destiny II,Role-Playing
10062,Tales of Eternia,Role-Playing
10063,Tales of Fandom Vol.2,Role-Playing
10064,Tales of Graces,Role-Playing
10065,Tales of Graces f,Role-Playing
10066,Tales of Hearts,Role-Playing
10067,Tales of Innocence,Role-Playing
10068,Tales of Innocence R,Role-Playing
10069,Tales of Legendia,Role-Playing
10070,Tales of Phantasia,Role-Playing
10071,Tales of Phantasia (PS1 & PSP Versions),Role-Playing
10072,Tales of Phantasia: Narikiri Dungeon X,Role-Playing
10073,Tales of Rebirth,Role-Playing
10074,Tales of Symphonia,Role-Playing
10075,Tales of Symphonia: Dawn of the New World,Role-Playing
10076,Tales of VS.,Fighting
10077,Tales of Vesperia,Role-Playing
10078,Tales of Xillia,Role-Playing
10079,Tales of Zestiria,Role-Playing
10080,Tales of the Abyss,Role-Playing
10081,Tales of the Heroes: Twin Brave,Role-Playing
10082,Tales of the Tempest,Role-Playing
10083,Tales of the World: Narikiri Dungeon 2,Role-Playing
10084,Tales of the World: Radiant Mythology,Role-Playing
10085,Tales of the World: Radiant Mythology 2,Role-Playing
10086,Tales of the World: Radiant Mythology 3,Role-Playing
10087,Tales of the World: Reve Unitia,Role-Playing
10088,TalkMan,Misc
10089,TalkMan (Japan),Misc
10090,Tamagotchi,Simulation
10091,Tamagotchi Collection,Misc
10092,Tamagotchi Connection: Corner Shop,Simulation
10093,Tamagotchi Connection: Corner Shop 2,Simulation
10094,Tamagotchi Connection: Corner Shop 3,Simulation
10095,Tamagotchi Party On!,Misc
10096,Tamagotchi no Appare! Niji Venture,Role-Playing
10097,Tamagotchi no Doki Doki Dream Omisecchi,Simulation
10098,Tamagotchi no KiraKira Omisecchi,Misc
10099,Tamagotchi no Narikiri Challenge,Action
10100,Tamagotchi no Narikiri Channel,Role-Playing
10101,Tamagotchi no Pichi Pichi Omisecchi,Action
10102,Tanjou S Debut,Simulation
10103,Tank Beat,Strategy
10104,Tank! Tank! Tank!,Action
10105,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,Adventure
10106,Tantei Jinguuji Saburo DS: Kienai Kokoro,Adventure
10107,Tantei Jinguuji Saburo: Hai to Diamond,Adventure
10108,Tantei Opera: Milky Holmes,Adventure
10109,Tao Adventure: Curse Demon,Role-Playing
10110,Tao Feng: Fist of the Lotus,Fighting
10111,Target: Terror,Shooter
10112,Tatsunoko vs. Capcom: Cross Generation of Heroes,Fighting
10113,Tatsunoko vs. Capcom: Ultimate All-Stars,Fighting
10114,Taz Wanted,Platform
10115,Team Elimination Games,Misc
10116,Tear Ring Saga Yutona Eiyuu Senki,Role-Playing
10117,Tearaway,Adventure
10118,Tearaway Unfolded,Platform
10119,Tears to Tiara Anecdotes: The Secret of Avalon,Strategy
10120,Tears to Tiara II: Heir of the Overlord,Role-Playing
10121,Tears to Tiara: Garland of the Earth,Strategy
10122,Tears to Tiara: Kakan no Daichi Portable,Adventure
10123,Technic Beat,Misc
10124,Tecmo Bowl: Kickoff,Sports
10125,Tecmo Classic Arcade,Misc
10126,Tecmo Super Bowl,Sports
10127,Tecmo's Deception,Role-Playing
10128,Teddy Together,Simulation
10129,Teen Titans,Action
10130,Teenage Mutant Ninja Turtles,Action
10131,Teenage Mutant Ninja Turtles (3DS),Action
10132,Teenage Mutant Ninja Turtles 2: Battle Nexus,Action
10133,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,Action
10134,Teenage Mutant Ninja Turtles Double Pack,Action
10135,Teenage Mutant Ninja Turtles II: Back from the Sewers,Action
10136,Teenage Mutant Ninja Turtles II: The Arcade Game,Action
10137,Teenage Mutant Ninja Turtles III: The Manhattan Project,Action
10138,Teenage Mutant Ninja Turtles: Arcade Attack,Action
10139,Teenage Mutant Ninja Turtles: Danger of the Ooze,Adventure
10140,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,Misc
10141,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Action
10142,Teenage Mutant Ninja Turtles: Smash-Up,Fighting
10143,Teenage Mutant Ninja Turtles: Tournament Fighters,Fighting
10144,Teenage Zombies: Invasion of the Alien Brain Thingys,Adventure
10145,Tegami Bachi: Kokoro Tsumugu Mono e,Role-Playing
10146,Tekken,Fighting
10147,Tekken 2,Fighting
10148,Tekken 3,Fighting
10149,Tekken 3D: Prime Edition,Fighting
10150,Tekken 4,Fighting
10151,Tekken 5,Fighting
10152,Tekken 6,Fighting
10153,Tekken 7,Fighting
10154,Tekken Advance,Fighting
10155,Tekken Tag Tournament,Fighting
10156,Tekken Tag Tournament 2,Fighting
10157,Tempest 3X,Shooter
10158,Ten Pin Alley 2,Sports
10159,Tenchi Muyou! Ryoukouki Gokuraku,Adventure
10160,Tenchu 2: Birth of the Stealth Assassins,Action
10161,Tenchu San Portable,Action
10162,Tenchu Z,Action
10163,Tenchu: Dark Secret,Action
10164,Tenchu: Fatal Shadows,Action
10165,Tenchu: Return From Darkness,Action
10166,Tenchu: Shadow Assassins,Action
10167,Tenchu: Stealth Assassins,Action
10168,Tenchu: Wrath of Heaven,Action
10169,Tengai Makyo: Dai Yon no Mokushiroku,Role-Playing
10170,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,Role-Playing
10171,Tengen Toppa Gurren-Lagann,Action
10172,Tenjin Ranman: Happy GO Lucky!!,Adventure
10173,Tenka-bito,Strategy
10174,Tenkai Knights: Brave Battle,Action
10175,Tenkaichi * Sengoku Lovers,Adventure
10176,Tennis,Sports
10177,Tennis Masters Series 2003,Sports
10178,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,Sports
10179,Tennis no Oji-Sama: 2005 Crystal Drive,Sports
10180,Tennis no Oji-Sama: Aim at The Victory!,Sports
10181,Tennis no Oji-Sama: Card Hunter,Strategy
10182,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,Adventure
10183,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,Sports
10184,"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",Sports
10185,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",Sports
10186,Tennis no Oji-Sama: Driving Smash! Side King,Sports
10187,Tennis no Oji-Sama: Genius Boys Academy,Sports
10188,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,Sports
10189,Tenshou Gakuen Gekkouroku,Adventure
10190,Terminator 3: Rise of the Machines,Action
10191,Terminator 3: The Redemption,Shooter
10192,Terminator Salvation,Shooter
10193,Terranigma,Role-Playing
10194,Terraria,Action
10195,Teslagrad,Platform
10196,Test Drive,Racing
10197,Test Drive 4,Racing
10198,Test Drive 5,Racing
10199,Test Drive 6,Racing
10200,Test Drive Le Mans,Racing
10201,Test Drive Off-Road Wide Open,Racing
10202,Test Drive Unlimited,Racing
10203,Test Drive Unlimited 2,Racing
10204,Test Drive: Eve of Destruction,Racing
10205,Test Drive: Ferrari Legends,Racing
10206,Test Drive: Off Road,Racing
10207,Tetris,Puzzle
10208,Tetris 2,Puzzle
10209,Tetris 2 (All region sales),Puzzle
10210,Tetris 2 (weekly jp sales),Puzzle
10211,Tetris 2 + Bombliss,Puzzle
10212,Tetris Attack,Puzzle
10213,Tetris Axis,Puzzle
10214,Tetris DS,Puzzle
10215,Tetris DX,Puzzle
10216,Tetris Evolution,Puzzle
10217,Tetris Party Deluxe,Puzzle
10218,Tetris Plus,Puzzle
10219,Tetris UltimateÊ,Puzzle
10220,Tetris Worlds,Puzzle
10221,Tetris Worlds (Online Edition),Puzzle
10222,Tetrisphere,Puzzle
10223,Texas Hold 'Em Poker,Misc
10224,Texas Hold 'Em Poker DS,Misc
10225,Th!nk Logic Trainer,Puzzle
10226,That's So Raven,Adventure
10227,That's So Raven 2: Supernatural Style,Adventure
10228,That's So Raven: Psychic on the Scene,Adventure
10229,That's You,Party
10230,The $1 Pyramid,Misc
10231,The 3rd Birthday,Role-Playing
10232,The 7th Guest,Adventure
10233,The Activision Decathlon,Sports
10234,The Adventures of Cookie & Cream,Puzzle
10235,The Adventures of Darwin,Strategy
10236,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,Action
10237,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,Action
10238,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,Action
10239,The Adventures of Lomax,Platform
10240,The Adventures of Tintin: The Game,Action
10241,The Amazing Race,Misc
10242,The Amazing Spider-Man (Console Version),Action
10243,The Amazing Spider-Man (DS & Mobile Versions),Action
10244,The Amazing Spider-Man 2,Misc
10245,The Amazing Spider-Man 2 (2014),Action
10246,The Amazing Spider-Man 2 (2014),Action-Adventure
10247,The Ant Bully,Platform
10248,The Awakened Fate Ultimatum,Role-Playing
10249,The BIGS,Sports
10250,The BIGS 2,Sports
10251,The Bachelor: The Videogame,Misc
10252,The Backyardigans,Adventure
10253,The Bard's Tale,Role-Playing
10254,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,Fighting
10255,The Beatles: Rock Band,Misc
10256,The Bee Game,Adventure
10257,The Berenstain Bears and the Spooky Old Tree,Platform
10258,The Bible Game,Misc
10259,The Biggest Loser,Sports
10260,The Biggest Loser: Challenge,Sports
10261,The Biggest Loser: Ultimate Workout,Sports
10262,The Binding of Isaac,Action
10263,The Binding of Isaac,Misc
10264,The Black Eyed Peas Experience,Misc
10265,The Bombing Islands,Platform
10266,The Book of Unwritten Tales,Adventure
10267,The Book of Unwritten Tales 2,Adventure
10268,The Book of Unwritten Tales: The Critter Chronicles,Action
10269,The Bouncer,Action
10270,The Bureau: XCOM Declassified,Shooter
10271,The Cages: Pro Style Batting Practice,Sports
10272,The Cat in the Hat,Platform
10273,The Chase: Felix Meets Felicity,Action
10274,The Cheetah Girls,Misc
10275,The Cheetah Girls: Passport to Stardom,Misc
10276,The Cheetah Girls: Pop Star Sensations,Misc
10277,The Chronicles of Narnia: Prince Caspian,Action
10278,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Action
10279,The Chronicles of Riddick: Assault on Dark Athena,Shooter
10280,The Chronicles of Riddick: Escape from Butcher Bay,Shooter
10281,The Clique: Diss and Make Up,Adventure
10282,The Club,Shooter
10283,The Con,Fighting
10284,The Conduit,Shooter
10285,The Conveni 4,Simulation
10286,The Conveni: Ano Machi wo Dokusen Seyo,Simulation
10287,The Crew,Racing
10288,The Crew 2,Racing
10289,The Crew: Wild Run,Action
10290,The Crew: Wild Run,Racing
10291,The Croods: Prehistoric Party!,Misc
10292,The Crow: City of Angels,Action
10293,The Cube,Action
10294,The Cursed Crusade,Action
10295,The Da Vinci Code,Action
10296,The Daring Game for Girls,Adventure
10297,The Dark Hills of Cherai,Puzzle
10298,The Dark Spire,Role-Playing
10299,The Darkness,Shooter
10300,The Darkness II,Shooter
10301,The Destiny of Zorro,Action
10302,The Dog Island,Adventure
10303,The Dukes of Hazzard II: Daisy Dukes It Out,Racing
10304,The Dukes of Hazzard: Racing for Home,Racing
10305,The Dukes of Hazzard: Return of the General Lee,Racing
10306,The Dwarves,Role-Playing
10307,The Elder Scrolls III: Morrowind,Role-Playing
10308,The Elder Scrolls IV: Oblivion,Role-Playing
10309,The Elder Scrolls Online,MMO
10310,The Elder Scrolls Online,Role-Playing
10311,The Elder Scrolls Online: Morrowind,MMO
10312,The Elder Scrolls V: Skyrim,Role-Playing
10313,The Elder Scrolls V: Skyrim PSVR,Role-Playing
10314,The Escapists 2,Action
10315,The Escapists: The Walking Dead,Action
10316,The Evil Within,Action
10317,The Evil Within,Misc
10318,The Evil Within II,Action
10319,The Eye of Judgment,Misc
10320,The Eye of Judgment: Legends,Strategy
10321,The Fairly Odd Parents: Breakin Da Rules,Platform
10322,The Fairly Odd Parents: Breakin' Da Rules,Platform
10323,The Fairly Odd Parents: Clash with the Anti-World,Adventure
10324,The Fairly Odd Parents: Enter the Cleft,Platform
10325,The Fairly Odd Parents: Game Boy Advance Video Volume 1,Misc
10326,The Fairly Odd Parents: Game Boy Advance Video Volume 2,Misc
10327,The Fairly Odd Parents: Shadow Showdown,Platform
10328,The Fairly OddParents: Breakin' Da Rules,Platform
10329,The Fast and the Furious,Racing
10330,The Fifth Element,Action
10331,The Fight: Lights Out,Fighting
10332,The Final Fantasy Legend,Role-Playing
10333,The Final Round,Sports
10334,The First Templar,Action
10335,The Flintstones: Bedrock Bowling,Sports
10336,The Flintstones: Big Trouble in Bedrock,Platform
10337,The Forest,Action
10338,The Game of Life,Misc
10339,The Game of Life / Yahtzee / Payday,Misc
10340,The Getaway,Action
10341,The Getaway: Black Monday,Action
10342,The Girl and the Robot,Misc
10343,The God of War Trilogy,Action
10344,The Godfather,Action
10345,The Godfather (JP sales),Action
10346,The Godfather (US & Others sales),Action
10347,The Godfather (US sales),Action
10348,The Godfather (old US sales),Action
10349,The Godfather II,Action
10350,The Godfather: Blackhand Edition,Adventure
10351,The Godfather: Dons Edition,Action
10352,The Godfather: Mob Wars,Action
10353,The Golden Compass,Action
10354,The Golf Club,Sports
10355,The Granstream Saga,Role-Playing
10356,The Great Battle Gaiden 2: Matsuri da Wasshoi,Action
10357,The Great Escape,Action
10358,The Great Mystery Hidden Object Package 5,Adventure
10359,The Grim Adventures of Billy & Mandy,Action
10360,The Grinch,Adventure
10361,The Guided Fate Paradox,Role-Playing
10362,The Gunstringer,Shooter
10363,The Guy Game,Misc
10364,The Hardy Boys: The Hidden Theft,Adventure
10365,The Hardy Boys: Treasure on the Tracks,Adventure
10366,The Haunted: Hell's Reach,Shooter
10367,The Heavy Rain and Beyond: Two Souls Collection,Action
10368,The Hidden,Adventure
10369,The History Channel: Battle for the Pacific,Shooter
10370,The History Channel: Civil War - A Nation Divided,Shooter
10371,The History Channel: Civil War - Secret Missions,Shooter
10372,The History Channel: Great Battles - Medieval,Strategy
10373,The Hobbit,Platform
10374,The House of The Dead III,Shooter
10375,The House of the Dead,Shooter
10376,The House of the Dead 2,Shooter
10377,The House of the Dead 2 & 3 Return,Shooter
10378,The House of the Dead: Overkill,Shooter
10379,The House of the Dead: Overkill - Extended Cut,Shooter
10380,The Humans: Meet the Ancestors!,Puzzle
10381,The Hustle: Detroit Streets,Sports
10382,The ICO & Shadow of the Colossus Collection,Adventure
10383,The IdolM@ster: Gravure For You! Vol. 6,Action
10384,The IdolM@ster: One for All,Misc
10385,The Idolm@ster,Simulation
10386,The Idolm@ster 2,Misc
10387,The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,Adventure
10388,The Idolm@ster: Dearly Stars,Adventure
10389,The Idolm@ster: Live for You!,Misc
10390,The Idolm@ster: Must Songs - Red Board / Blue Board,Misc
10391,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,Action
10392,The Idolmaster 2,Simulation
10393,The Idolmaster: Gravure For You! Vol. 2,Misc
10394,The Idolmaster: Gravure For You! Vol. 3,Misc
10395,The Idolmaster: Gravure For You! Vol. 4,Misc
10396,The Idolmaster: Gravure For You! Vol. 5,Misc
10397,The Idolmaster: Gravure For You! Vol.7,Action
10398,The Idolmaster: Gravure For You! Vol.8,Action
10399,The Idolmaster: Gravure For You! Vol.9,Action
10400,The Idolmaster: Platinum Stars,Simulation
10401,The Incredible Hulk,Action
10402,The Incredible Hulk: The Pantheon Saga,Action
10403,The Incredible Hulk: Ultimate Destruction,Action
10404,The Incredibles,Action
10405,The Incredibles: Rise of the Underminer,Action
10406,The Inner World,Adventure
10407,The Inner World: The Last Wind Monk,Puzzle
10408,The Inpatient,Action
10409,The Invincible Iron Man,Action
10410,The Invisible Hours,Adventure
10411,The Island of Dr. Frankenstein,Adventure
10412,The Italian Job,Racing
10413,The Jak and Daxter Collection,Platform
10414,The King of Fighters '94,Fighting
10415,The King of Fighters '94 (CD),Fighting
10416,The King of Fighters '95,Fighting
10417,The King of Fighters '95 (CD),Fighting
10418,The King of Fighters '96,Fighting
10419,The King of Fighters '97,Fighting
10420,The King of Fighters '98 Ultimate Match,Fighting
10421,The King of Fighters '98: Dream Match Never Ends,Fighting
10422,The King of Fighters '99,Fighting
10423,The King of Fighters 02/03,Fighting
10424,The King of Fighters 2000,Fighting
10425,The King of Fighters 2000/2001,Fighting
10426,The King of Fighters 2002: Unlimited Match,Fighting
10427,The King of Fighters 2006,Fighting
